7290017,0.2413
7290175,0.0389
7290333,0.0116
7290491,0.2439
7290649,0.6131
7290807,1.9083
7290965,0.5120
7291123,0.0565
7291281,0.8041
7291439,2.1398
7291597,0.5496
7291755,0.3812
7291913,1.3261
7292071,2.2906
7292229,1.5084
7292387,0.8991
7292545,0.5966
7292703,0.3768
7292861,0.5671
7293019,0.0858
7293177,1.0469
7293335,1.4667
7293493,3.4698
7293651,6.4297
7293809,5.0741
7293967,2.2033
7294125,1.5135
7294283,1.9367
7294441,5.3382
7294599,4.3133
7294757,4.1387
7294915,1.5921
7295072,0.5276
7295230,0.1693
7295388,0.4087
7295546,0.8604
7295704,1.5483
7295862,1.2825
7296020,0.3193
7296178,0.2850
7296336,0.2864
7296494,0.7265
7296652,0.3372
7296810,0.6319
7296968,0.9103
7297126,0.6826
7297284,1.3247
7297442,2.2683
7297601,1.1943
7297759,0.5654
7297917,0.7134
7298075,1.2884
7298233,0.6229
7298391,0.7977
7298549,0.4678
7298707,0.4163
7298865,0.1952
7299023,0.2495
7299181,0.0987
7299339,0.0644
7299497,0.1098
7299655,0.0786
7299813,0.0703
7299971,0.0540
7300129,0.2128
7300287,0.0476
7300445,0.0518
7300603,0.1436
7300761,0.3998
7300919,0.2718
7301077,0.8934
7301235,1.3988
7301393,1.3515
7301551,0.9362
7301709,1.3642
7301867,0.7297
7302025,0.6166
7302183,1.2804
7302341,0.7489
7302499,0.8989
7302657,1.1131
7302815,1.4807
7302973,1.8105
7303131,1.3525
7303289,1.2654
7303447,1.1843
7303605,0.2995
7303763,0.1768
7303921,0.4259
7304079,0.4595
7304237,0.5173
7304395,0.5141
7304553,0.4100
7304711,0.3610
7304869,0.5106
7305027,0.3583
7305185,0.2130
7305343,0.3146
7305501,0.3600
7305658,0.4691
7305817,0.2876
7305975,0.5466
7306133,0.3220
7306291,0.4482
7306449,1.0983
7306607,1.5630
7306765,1.0635
7306923,1.4339
7307081,0.1577
7307239,0.2533
7307397,0.3174
7307555,0.1478
7307713,0.2089
7307871,0.3062
7308029,0.1105
7308187,0.0803
7308345,0.1191
7308503,0.0539
7308661,0.0832
7308819,0.0441
7308977,0.0553
7309135,0.1066
7309293,0.1567
7309451,0.5288
7309609,0.8057
7309767,1.2105
7309925,0.7457
7310083,1.5319
7310241,0.5143
7310399,0.2334
7310557,0.6476
7310715,2.0929
7310873,0.8586
7311031,0.6493
7311189,1.4304
7311347,1.1116
7311505,0.9192
7311663,0.8327
7311821,0.4053
7311979,0.3085
7312137,0.3122
7312295,1.0173
7312453,1.7341
7312611,0.7641
7312769,2.4448
7312927,1.0860
7313085,3.1640
7313243,1.4031
7313401,3.7518
7313559,1.3762
7313717,3.8117
7313875,1.1316
7314033,0.7468
7314191,0.4309
7314349,1.2771
7314507,2.0004
7314665,1.2179
7314823,0.7779
7314981,0.2844
7315139,0.3081
7315297,0.5275
7315455,0.3011
7315613,0.1571
7315771,0.1482
7315929,0.0953
7316087,0.1082
7316245,0.4929
7316403,1.4496
7316561,0.5527
7316719,0.4718
7316877,0.2669
7317035,0.5809
7317193,0.5864
7317351,0.7302
7317509,0.9435
7317667,0.9855
7317825,0.6007
7317983,0.3081
7318141,0.6974
7318299,1.0584
7318457,0.4523
7318615,0.1281
7318773,0.5219
7318931,0.7314
7319089,1.0900
7319247,2.2450
7319405,1.4750
7319562,0.9692
7319720,1.1843
7319878,0.0540
7320036,0.4727
7320194,0.3096
7320352,0.3868
7320510,0.4124
7320668,0.3878
7320826,0.4035
7320984,0.4787
7321142,0.5463
7321301,0.7303
7321459,0.8420
7321617,0.9765
7321775,0.7619
7321933,0.5179
7322091,0.1886
7322249,0.3868
7322407,0.6495
7322565,0.6289
7322723,0.6124
7322881,0.7325
7323039,0.7159
7323197,0.7011
7323355,0.6673
7323513,0.5726
7323671,0.4923
7323829,0.6324
7323987,0.5288
7324145,0.3626
7324303,0.3718
7324461,0.2849
7324619,0.1204
7324777,0.0979
