52950845,1.1911
52951025,0.3193
52951204,0.2845
52951384,0.2263
52951564,0.2312
52951743,0.1038
52951923,0.0838
52952103,0.0941
52952282,0.0748
52952461,0.1236
52952641,0.0769
52952820,0.0732
52953000,0.1079
52953180,1.3775
52953359,1.4660
52953539,0.7545
52953719,0.4867
52953898,0.5655
52954078,0.2684
52954257,0.2307
52954437,0.5813
52954616,0.4550
52954796,0.1477
52954975,0.3334
52955155,0.0937
52955335,0.2258
52955514,0.1442
52955694,0.0893
52955873,0.1248
52956053,0.2925
52956232,0.1225
52956412,0.1350
52956592,0.0456
52956771,0.1068
52956951,0.1593
52957130,0.1795
52957310,0.1120
52957490,0.0434
52957669,0.0311
52957849,0.1271
52958028,0.1210
52958208,0.2083
52958387,0.0616
52958568,0.0532
52958746,0.1159
52958926,0.1003
52959106,0.1165
52959285,0.1799
52959465,0.0814
52959644,1.2982
52959824,0.9039
52960003,0.2090
52960183,3.2121
52960363,0.1929
52960542,0.1638
52960722,0.1265
52960901,0.0778
52961081,0.0976
52961260,0.0317
52961440,0.0749
52961620,0.0480
52961799,0.0344
52961979,0.0627
52962158,0.0558
52962338,0.0410
52962518,0.1462
52962697,0.1256
52962876,0.0442
52963056,0.0554
52963236,0.0697
52963415,0.0995
52963595,0.0385
52963774,0.0833
52963954,0.0418
52964134,0.0743
52964313,0.0678
52964492,0.0305
52964672,0.0421
52964852,0.0092
52965031,0.0356
52965211,0.0227
52965391,0.0197
52965570,0.0443
52965750,0.0336
52965929,0.0444
52966109,0.0333
52966288,0.0305
52966469,0.0232
52966648,0.0184
52966827,0.0318
52967007,0.0130
52967186,0.0118
52967366,0.0387
52967545,0.0264
52967725,0.0810
52967905,0.0533
52968085,0.0832
52968264,0.1855
52968443,0.0730
52968625,0.1094
52968802,0.1432
52968982,0.0723
52969162,0.1097
52969342,0.1265
52969521,0.0816
52969700,0.0644
52969880,0.0339
52970059,0.0397
52970239,0.0425
52970418,0.0445
52970598,0.0815
52970778,0.0291
52970957,0.0529
52971137,0.0827
52971317,0.0932
52971496,0.0353
52971676,0.0527
52971855,0.0760
52972035,0.0827
52972214,0.2767
52972394,1.0145
52972573,0.2852
52972754,0.3731
52972932,0.2074
52973112,0.2811
52973291,0.1206
52973471,1.2565
52973651,0.1912
52973830,0.7897
52974010,0.2297
52974189,0.1866
52974369,0.5446
52974549,0.1020
52974728,0.4724
52974908,0.5491
52975087,0.3681
52975267,0.2131
52975446,0.1558
52975626,0.3088
52975806,1.5017
52975985,1.6468
52976165,0.3409
52976344,0.2909
52976524,0.7995
52976704,0.5070
52976883,0.3784
52977062,1.4204
52977242,1.2979
52977422,0.6939
52977601,0.4747
52977781,0.0521
52977961,0.1127
52978140,0.3099
52978320,0.9532
52978499,0.7842
52978679,2.5480
52978858,1.6560
52979038,1.3688
52979217,1.1413
52979398,1.5309
52979577,2.2352
52979756,0.3085
52979936,1.8335
52980115,1.6364
52980295,0.7755
52980474,0.2744
52980654,0.3496
52980834,0.7434
52981013,0.4668
52981193,2.4438
52981372,1.3683
52981552,1.3142
52981731,0.6047
52981911,1.2415
52982091,1.5235
52982270,1.1568
52982450,0.4244
52982629,0.2897
52982809,1.4210
52982989,1.0578
52983168,0.5886
52983348,2.1640
52983527,0.9132
52983707,0.1910
52983886,0.6318
52984066,1.1145
52984245,1.0243
52984425,1.4817
52984604,1.0148
52984784,0.9333
52984964,1.3815
52985143,0.2478
52985323,0.6282
52985502,0.2023
52985682,0.2467
52985862,0.1486
52986041,0.0466
52986221,0.0538
52986400,0.1102
52986580,0.1593
52986759,0.1811
52986939,0.1241
52987119,0.0947
52987298,0.2277
52987478,0.9798
52987657,2.1599
52987837,2.2314
52988016,2.6952
52988196,1.4677
52988375,2.4413
52988556,1.4918
52988735,0.5268
52988914,0.5546
52989094,0.4978
52989273,0.4245
52989453,0.3441
52989632,0.5096
52989812,0.1960
52989992,0.2628
52990171,0.4962
52990351,0.6625
52990531,0.1801
52990710,0.3818
52990890,0.5098
52991069,0.3688
52991249,0.1300
52991428,0.2583
52991608,0.2279
52991787,0.6729
52991967,1.5205
52992147,1.0223
52992326,0.6615
52992506,0.5665
52992685,0.1165
52992865,0.1594
52993044,0.1321
52993224,0.1360
52993404,0.2466
52993583,0.0373
52993763,0.0949
52993942,0.1220
52994122,0.2068
52994301,0.2506
52994481,0.0977
52994660,0.1003
52994840,0.0902
52995020,0.2341
52995199,0.3389
52995380,0.3212
52995558,0.2795
52995738,0.0960
52995918,0.2764
52996097,0.2273
52996277,0.0726
52996456,0.1156
52996636,0.0949
52996815,0.0952
52996995,0.0921
52997175,0.0928
52997354,0.0499
52997534,0.0413
52997713,0.0264
52997893,0.0245
52998072,0.0373
52998252,0.0526
52998432,0.0188
52998611,0.0173
52998791,0.0579
52998970,0.0226
52999150,0.0498
52999331,0.1435
52999509,0.1401
52999689,0.6203
52999868,0.5369
53000048,0.0591
53000227,0.1681
53000407,0.0884
53000586,0.2659
53000766,0.2051
53000945,0.1723
53001125,0.1786
53001304,0.1917
53001484,0.0237
53001664,0.1397
53001843,0.0657
53002023,0.1040
53002203,0.5872
53002382,0.4845
53002562,0.3449
53002741,0.0991
53002921,0.0561
53003100,0.0778
53003280,0.0669
53003459,0.0876
53003639,0.2257
53003819,0.1639
53003998,0.2003
53004178,0.7133
53004357,0.6890
53004537,0.5722
53004717,0.8298
53004896,0.0591
53005076,0.1233
53005255,0.0450
53005435,0.0779
53005614,0.0517
53005794,0.0396
53005973,0.0584
53006153,0.0388
53006333,0.0138
53006512,0.0758
53006692,0.0120
53006871,0.0317
53007051,0.0194
53007231,0.0428
53007410,0.0278
53007590,0.0077
53007769,0.0263
53007949,0.0182
53008128,0.0423
53008308,0.0130
53008487,0.0437
53008667,0.0243
53008847,0.0159
53009026,0.0360
53009206,0.0250
53009385,0.0121
53009565,0.1747
53009745,0.2902
53009924,0.2312
53010103,0.1696
53010283,0.5787
53010463,0.0815
53010642,0.3945
53010822,0.1838
53011002,0.0913
53011181,0.1313
53011361,0.1181
53011540,0.0586
53011720,0.0661
53011899,0.0867
53012079,0.2661
53012258,0.3320
53012438,0.1084
53012618,0.2087
53012797,0.1410
53012977,0.2701
53013156,0.1618
53013336,0.2171
53013516,0.3508
53013695,0.0641
53013875,0.1952
53014054,0.2346
53014234,0.1419
53014413,0.2588
53014593,0.1044
53014772,0.1095
53014952,0.0602
53015132,0.1364
53015311,0.0311
53015491,0.0576
53015670,0.0618
53015850,0.0407
53016029,0.0167
53016209,0.0080
53016389,0.0289
53016568,0.0491
53016748,0.0254
53016927,0.0263
53017107,0.0216
53017286,0.0270
53017466,0.0433
53017646,0.0229
53017825,0.0429
53018005,0.0522
53018184,0.0207
53018364,0.0552
53018543,0.0613
53018723,0.0313
53018902,0.0423
53019082,0.0240
53019262,0.1321
53019441,0.1278
53019621,0.1430
53019800,0.1001
53019980,0.0579
53020160,0.1048
53020340,1.7099
53020519,1.5390
53020698,0.5709
53020878,0.1576
53021057,0.1429
53021237,0.0751
53021417,0.2570
53021596,0.1613
53021776,0.2626
53021955,0.3844
53022135,0.2987
53022314,0.2345
53022494,0.1179
53022673,0.3219
53022853,0.4619
53023033,0.9016
53023212,1.3302
53023392,0.8370
53023571,0.2359
53023751,1.5668
53023930,0.8599
53024110,0.3414
53024290,1.2221
53024469,0.8497
53024649,3.6314
53024828,1.3049
53025008,0.9796
53025188,0.4924
53025367,0.5893
53025547,1.0046
53025726,1.2440
53025906,0.8556
53026085,1.2839
53026265,0.5672
53026444,0.2239
53026624,0.4934
53026804,1.2516
53026983,0.3925
53027163,0.4839
53027342,0.6211
53027522,1.0282
53027702,0.3733
53027881,0.4791
53028061,0.5865
53028240,0.2920
53028420,0.9818
53028599,1.0472
53028779,1.3109
53028959,0.3933
53029138,0.5788
53029318,1.0501
53029497,0.9767
53029677,0.3233
53029856,0.6472
53030036,0.3477
53030216,0.2198
53030395,0.4652
53030575,0.6597
53030755,0.4512
53030934,1.0418
53031113,0.6612
53031293,0.4129
53031473,0.0897
53031652,0.9297
53031832,0.2194
53032011,0.1426
53032191,0.0539
53032371,0.0786
53032550,0.0651
53032729,0.0738
53032909,0.0430
53033089,0.0848
53033268,0.0274
53033448,0.0459
53033627,0.0508
53033807,0.0463
53033987,0.0669
53034166,1.2392
53034346,0.6326
53034525,0.6720
53034705,0.2858
53034884,0.2680
53035064,0.0812
53035244,0.1365
53035423,0.1006
53035603,0.0743
53035782,0.1109
53035962,0.0472
53036141,0.1697
53036321,0.1081
53036500,0.6617
53036680,0.2894
53036860,0.4160
53037039,0.2556
53037219,0.2883
53037398,0.2932
53037578,0.2423
53037757,0.1871
53037937,0.1475
53038117,0.1539
53038296,0.2069
53038476,0.1601
53038655,0.1005
53038835,0.1194
53039014,0.1041
53039194,0.0321
53039374,0.0768
53039553,0.1215
53039733,0.0230
53039913,0.0461
53040092,0.1112
53040272,0.0919
53040451,0.1371
53040631,0.1265
53040810,0.0692
53040990,0.0492
53041169,0.0903
53041349,0.0832
53041528,0.0388
53041708,0.0223
53041888,0.0129
53042067,0.0168
53042247,0.0112
53042426,0.0216
53042606,0.0228
53042785,0.0250
53042965,0.0416
53043144,0.0191
53043324,0.2653
53043504,0.2741
53043683,0.1323
53043863,0.2121
53044043,0.1773
53044222,0.1286
53044402,0.1399
53044581,0.2582
53044761,0.3369
53044940,0.2453
53045120,0.1628
53045299,0.1647
53045479,0.1640
53045658,0.0614
53045838,0.0642
53046018,0.2000
53046197,0.1973
53046377,0.2147
53046556,0.0819
53046736,0.1584
53046915,0.0580
53047095,0.0517
53047275,0.0718
53047454,0.0301
53047634,0.1124
53047813,0.1231
53047993,0.0929
53048173,0.0166
53048352,0.1737
53048532,0.3826
53048711,0.3533
53048891,0.2900
53049070,0.1733
53049250,0.1477
53049429,0.0531
53049609,0.1210
53049789,0.1091
53049968,0.0637
53050148,0.0512
53050327,0.0646
53050507,0.0709
53050686,0.1570
53050866,0.1727
53051046,0.1362
53051225,0.0929
53051405,0.0900
53051584,0.1241
53051764,0.1105
53051944,0.2125
53052123,0.4137
53052303,1.3244
53052482,1.1654
53052662,0.3358
53052842,1.0186
53053021,1.3972
53053200,0.3854
53053380,0.3608
53053560,0.2439
53053739,0.1832
53053919,0.1435
53054098,0.1785
53054279,0.1623
53054458,0.0809
53054637,0.2283
53054817,0.4119
53054996,0.3978
53055176,0.2927
53055355,0.5024
53055535,0.3314
53055715,0.2526
53055894,0.1308
53056073,0.1658
53056253,0.2635
53056433,0.3917
53056612,0.4847
53056792,0.2176
53056971,0.1307
53057151,0.4625
53057331,0.5990
53057510,0.5511
53057690,0.4674
53057869,0.4594
53058049,0.6078
53058228,0.3521
53058408,0.5609
53058588,0.4759
53058767,0.2193
53058947,0.1744
53059126,0.0905
53059306,0.1461
53059486,0.2948
53059665,0.3123
53059845,0.2123
53060024,0.1113
53060204,0.0845
53060383,0.1319
53060563,0.0863
53060743,0.1305
53060922,0.2109
53061102,0.2149
53061281,0.3452
53061461,0.1678
53061640,0.0749
53061820,0.1235
53061999,0.0921
53062179,0.1336
53062359,0.0462
53062538,0.0703
53062718,0.2041
53062897,0.1637
53063077,0.2131
53063256,0.1560
53063436,0.2941
53063616,0.2831
53063795,0.1192
53063975,0.0825
53064154,0.0677
53064334,0.0601
53064514,0.0699
53064693,0.0620
53064873,0.2648
53065052,0.4128
53065232,0.2000
53065411,0.3546
53065591,0.0681
53065770,0.0593
53065950,0.1605
53066130,0.0911
53066309,0.1164
53066489,0.0821
53066668,0.1233
53066848,0.1070
53067027,0.0758
53067207,0.1575
53067387,0.0794
53067566,0.0301
53067746,0.0692
53067925,0.0918
53068105,0.1495
53068284,0.1153
53068464,0.1155
53068644,0.1508
53068823,0.1774
53069003,0.2318
53069182,0.2723
53069362,0.2777
53069541,0.3052
53069721,0.1273
53069901,0.0490
53070080,0.2552
53070260,0.1061
53070439,0.1281
53070619,0.1910
53070798,0.0372
53070978,0.1164
53071158,0.1733
53071337,0.0942
53071517,0.0642
53071696,0.0304
53071876,0.1015
53072055,0.0801
53072235,0.0491
53072415,0.2387
53072594,0.2335
53072774,0.1798
53072953,0.1881
53073133,0.1977
53073313,0.2371
53073492,0.4775
53073672,0.0987
53073851,0.1429
53074031,0.0511
53074210,0.1326
53074390,0.4164
53074569,0.3649
53074749,0.2655
53074929,0.4326
53075108,0.3260
53075288,0.1041
53075467,0.4408
53075647,0.3164
53075826,0.1790
53076006,0.2683
53076186,0.1512
53076365,0.1666
53076544,0.1469
53076724,0.0379
53076904,0.3303
53077083,0.2626
53077263,0.0955
53077442,0.3067
53077622,0.3981
53077802,0.2388
53077981,0.2188
53078161,0.2113
53078340,0.2248
53078520,0.2213
53078700,0.0627
53078879,0.2871
53079059,0.2500
53079238,0.2929
53079418,0.1994
53079597,0.0377
53079777,0.0778
53079957,0.1156
53080136,0.0907
53080316,0.0667
53080495,0.0777
53080675,0.0324
53080854,0.0586
53081034,0.0217
53081213,0.0286
53081393,0.0192
53081573,0.0519
53081752,0.0493
53081932,0.0613
53082111,0.0575
53082291,0.0144
53082471,0.0269
53082650,0.0440
53082830,0.0223
53083009,0.0112
53083189,0.0263
53083368,0.0100
53083548,0.0522
53083727,0.0687
53083907,0.0676
53084087,0.1382
53084266,1.0891
53084446,0.3867
53084625,0.2027
53084805,0.1056
53084984,0.1395
53085164,0.2216
53085344,0.1559
53085523,0.3035
53085703,0.3727
53085882,0.1628
53086062,0.2271
53086242,0.1908
53086421,0.2467
53086601,0.2409
53086780,0.0872
53086960,0.1854
53087139,0.1174
53087319,0.4258
53087499,0.5533
53087678,0.4133
53087858,0.3814
53088037,0.2585
53088217,0.5581
53088396,0.8342
53088576,0.4351
53088756,0.3337
53088935,0.1065
53089115,0.0764
53089294,0.1594
53089474,0.0781
53089653,0.2838
53089833,0.0769
53090015,0.4830
53090192,0.8991
53090372,0.3177
53090551,0.3461
53090731,0.2000
53090912,0.1757
53091090,0.1854
53091270,0.0526
53091449,0.1667
53091629,0.5272
53091808,0.1453
53091988,0.2747
53092167,1.6891
53092347,0.3487
53092527,0.5686
53092706,0.3090
53092886,0.3911
53093065,0.7366
53093245,0.6126
53093424,0.2919
53093604,0.5554
53093784,0.5166
53093963,0.3004
53094143,0.1117
53094322,0.2143
53094502,0.2655
53094681,0.1675
53094861,0.1395
53095040,0.4289
53095220,0.0790
53095400,0.1273
53095579,0.0486
53095759,0.1402
53095938,0.1545
53096118,0.0683
53096298,0.1440
53096477,0.2130
53096657,0.1192
53096837,0.0829
53097016,0.1138
53097195,0.1413
53097375,0.1243
53097555,0.0988
53097734,0.1239
53097914,0.1108
53098093,0.1340
53098273,0.2541
53098452,0.0782
53098632,0.0598
53098812,0.0925
53098991,0.0242
53099171,0.0465
53099350,0.0725
53099530,0.0557
53099710,0.1105
53099889,0.0569
53100069,0.1013
53100248,0.2613
53100428,0.1374
53100607,0.1106
53100787,0.2273
53100967,0.1490
53101146,0.4336
53101325,0.4224
53101505,0.3306
53101685,0.2879
53101864,0.0944
53102044,0.1161
53102223,0.0982
53102403,0.3690
53102583,0.4361
53102762,0.3329
53102942,0.9380
53103121,0.4070
53103301,0.4579
53103481,0.7409
53103660,0.3578
53103840,0.3716
53104019,0.2655
53104199,0.1291
53104378,0.4629
53104558,0.4279
53104738,0.3300
53104917,0.2415
53105096,0.6561
53105276,0.0959
53105456,0.3019
53105635,0.0958
53105815,0.2042
53105994,0.1194
53106174,0.2897
53106353,0.2260
53106533,0.1149
53106713,0.0942
53106892,0.4233
53107072,0.8638
53107251,0.7849
53107431,1.5344
53107610,0.6335
53107790,0.3356
53107969,0.1513
53108149,0.1431
53108329,0.1258
53108508,0.0315
53108688,1.2387
53108867,1.9889
53109047,0.5441
53109227,0.7794
53109406,0.9874
53109586,0.8299
53109765,2.1072
53109945,0.2705
53110124,1.1261
53110304,1.0570
53110484,1.5924
53110663,1.8310
53110843,1.1734
53111022,1.8043
53111202,0.7933
53111381,0.6395
53111561,1.2602
53111741,1.1154
53111920,0.4755
53112100,0.2511
53112279,0.1841
53112459,0.5257
53112638,0.5140
53112818,0.5186
53112998,0.4555
53113177,0.7835
53113357,0.7280
53113536,0.6865
53113716,0.6145
53113895,0.9356
53114075,1.0374
53114254,0.2663
53114434,0.6545
53114614,0.7263
53114793,0.1544
53114974,0.5750
53115152,1.1840
53115332,0.8927
53115512,0.6095
53115691,0.6334
53115871,1.2649
53116050,0.4640
53116230,0.5128
53116409,0.5392
53116589,0.5931
53116769,1.0499
53116948,1.1659
53117128,0.4421
53117307,0.8615
53117487,0.4284
53117667,1.2434
53117846,0.4952
53118025,3.5158
53118205,0.7030
53118385,2.7031
53118564,1.3052
53118744,1.3017
53118923,0.8748
53119103,3.4232
53119282,1.3616
53119462,3.5076
53119642,1.4740
53119821,1.1762
53120001,0.6672
53120180,0.3982
53120360,1.2417
53120542,1.1035
53120719,1.3397
53120899,0.7228
53121078,0.7701
53121258,0.7362
53121437,0.8528
53121617,0.9862
53121797,0.8618
53121976,1.2146
53122156,1.2089
53122335,0.2404
53122515,0.5281
53122694,0.2094
53122874,0.2859
53123054,0.1425
53123233,0.0311
53123415,0.1311
53123592,0.1451
53123772,0.0545
53123951,0.2033
53124131,0.3762
53124310,0.5874
53124490,0.4180
53124670,0.5163
53124849,0.1763
53125029,1.2324
53125208,0.2539
53125388,1.0886
53125568,0.6867
53125747,0.5972
53125927,0.4311
53126106,0.1536
53126286,0.1418
53126465,0.0960
