2402641,153530971,-73,unknown
2402641,2147483647,-89,unknown
2380238,94:b4:0f:f8:ed:90,-43,unknown
2380238,94:b4:0f:f8:e1:70,-48,unknown
2380238,f4:f2:6d:48:dd:90,-37,unknown
2380238,f4:f2:6d:48:dd:8f,-34,unknown
2380238,94:b4:0f:f8:e1:f0,-65,unknown
2380239,94:b4:0f:f8:e7:d0,-75,unknown
2380238,18:64:72:2e:97:f0,-74,unknown
2380238,94:b4:0f:f8:ed:91,-44,unknown
2380238,94:b4:0f:f8:e1:72,-47,unknown
2380238,94:b4:0f:f8:ed:92,-44,unknown
2380238,94:b4:0f:f8:e1:71,-48,unknown
2380238,94:b4:0f:f8:ed:82,-56,unknown
2380238,94:b4:0f:f8:ed:81,-56,unknown
2380238,94:b4:0f:f8:e1:f2,-65,unknown
2380238,94:b4:0f:f8:e1:f1,-65,unknown
2380239,94:b4:0f:f8:e7:d1,-75,unknown
2380238,18:64:72:2e:97:f1,-74,unknown
2380239,18:64:72:2e:97:f2,-75,unknown
2380239,94:b4:0f:f8:e7:d2,-74,unknown
2377539,94:b4:0f:f8:e1:e0,-79,unknown
2377538,94:b4:0f:f8:ed:80,-55,unknown
2377539,94:b4:0f:f8:e1:e2,-79,unknown
2380238,94:b4:0f:f8:e1:60,-48,unknown
2380238,94:b4:0f:f8:e1:61,-48,unknown
2377539,94:b4:0f:f8:e1:e1,-80,unknown
2380238,94:b4:0f:f8:e1:62,-48,unknown
2380239,18:64:72:2e:9e:90,-88,unknown
2380239,18:64:72:2e:9e:91,-88,unknown
2374837,18:64:72:2e:97:e1,-76,unknown
2377539,18:64:72:2e:97:e2,-77,unknown
2377539,94:b4:0f:f8:d1:40,-88,unknown
2377539,94:b4:0f:f8:d1:42,-88,unknown
2380239,94:b4:0f:f8:e7:c0,-87,unknown
2380239,18:64:72:2e:9e:92,-86,unknown
2380239,94:b4:0f:f8:e7:c2,-85,unknown
2380239,18:64:72:2e:9e:81,-87,unknown
2380239,18:64:72:2e:9e:82,-88,unknown
2404700,153530971,-73,unknown
2404700,2147483647,-89,unknown
2405350,94:b4:0f:f8:ed:90,-44,unknown
2405350,94:b4:0f:f8:e1:70,-50,unknown
2405350,f4:f2:6d:48:dd:90,-45,unknown
2405350,f4:f2:6d:48:dd:8f,-45,unknown
2405350,94:b4:0f:f8:e1:f0,-69,unknown
2405350,94:b4:0f:f8:e7:d0,-79,unknown
2405350,18:64:72:2e:97:f0,-73,unknown
2405350,94:b4:0f:f8:ed:91,-44,unknown
2405350,94:b4:0f:f8:e1:72,-49,unknown
2405350,94:b4:0f:f8:ed:92,-44,unknown
2405350,94:b4:0f:f8:e1:71,-49,unknown
2405350,94:b4:0f:f8:ed:82,-54,unknown
2405350,94:b4:0f:f8:ed:81,-54,unknown
2405350,94:b4:0f:f8:e1:f2,-70,unknown
2405350,94:b4:0f:f8:e1:f1,-70,unknown
2405350,94:b4:0f:f8:e7:d1,-79,unknown
2405350,18:64:72:2e:97:f1,-73,unknown
2405350,18:64:72:2e:97:f2,-73,unknown
2405350,94:b4:0f:f8:e7:d2,-80,unknown
2405350,94:b4:0f:f8:e1:e0,-82,unknown
2405350,94:b4:0f:f8:ed:80,-55,unknown
2405350,94:b4:0f:f8:e1:e2,-82,unknown
2405350,94:b4:0f:f8:e1:60,-53,unknown
2405350,94:b4:0f:f8:e1:61,-52,unknown
2405350,94:b4:0f:f8:e1:e1,-81,unknown
2405350,18:64:72:2e:97:e1,-76,unknown
2405350,18:64:72:2e:97:e2,-77,unknown
2405350,18:64:72:2e:97:e0,-76,unknown
2406742,153530971,-71,unknown
2406742,2147483647,-89,unknown
2408061,94:b4:0f:f8:ed:90,-45,unknown
2408061,94:b4:0f:f8:e1:70,-50,unknown
2408061,f4:f2:6d:48:dd:90,-48,unknown
2408061,f4:f2:6d:48:dd:8f,-45,unknown
2408061,94:b4:0f:f8:e1:f0,-72,unknown
2408062,94:b4:0f:f8:e7:d0,-80,unknown
2408062,18:64:72:2e:97:f0,-73,unknown
2408061,94:b4:0f:f8:ed:91,-44,unknown
2408061,94:b4:0f:f8:e1:72,-50,unknown
2408061,94:b4:0f:f8:ed:92,-44,unknown
2408061,94:b4:0f:f8:e1:71,-50,unknown
2408061,94:b4:0f:f8:ed:82,-54,unknown
2408061,94:b4:0f:f8:ed:81,-54,unknown
