19881547182,c0:ff:d4:e9:57:83,-61,three
19881547213,30:b5:c2:31:2f:13,-73,three
19881547289,30:b5:c2:31:2f:14,-83,three
19881547162,8c:dc:d4:68:24:41,-56,three
19876087357,60:02:b4:93:ba:d3,-80,three
19876087397,ec:0e:c4:75:01:82,-79,three
19876087320,34:68:95:ff:83:ef,-74,three
19881547196,e0:88:5d:68:42:46,-70,three
19881547320,20:e5:2a:08:af:30,-81,three
19881547229,e8:ed:05:36:bf:10,-78,three
19881547096,c0:ff:d4:e9:57:84,-59,three
19876087528,16:18:1a:04:b7:22,-88,three
19881547304,20:e5:2a:08:af:2f,-84,three
19878819160,e8:ed:05:36:bf:15,-79,three
19881547241,e0:88:5d:68:42:47,-81,three
19884225415,c0:ff:d4:e9:57:83,-56,three
19884225479,30:b5:c2:31:2f:13,-70,three
19884225512,30:b5:c2:31:2f:14,-82,three
19884225441,8c:dc:d4:68:24:41,-60,three
19884225468,e0:88:5d:68:42:46,-62,three
19884225490,20:e5:2a:08:af:30,-77,three
19884225523,e8:ed:05:36:bf:10,-82,three
19884225454,c0:ff:d4:e9:57:84,-63,three
19884225501,e0:88:5d:68:42:47,-83,three
19884225535,62:45:b0:cf:2c:f9,-84,three
19886896874,c0:ff:d4:e9:57:83,-57,three
19886897077,30:b5:c2:31:2f:13,-67,three
19886897155,30:b5:c2:31:2f:14,-82,three
19886896946,8c:dc:d4:68:24:41,-58,three
19886897036,e0:88:5d:68:42:46,-64,three
19886897116,20:e5:2a:08:af:30,-79,three
19886897195,e8:ed:05:36:bf:10,-82,three
19886896990,c0:ff:d4:e9:57:84,-61,three
19886897233,62:45:b0:cf:2c:f9,-88,three
19889605672,c0:ff:d4:e9:57:83,-56,three
19889605877,30:b5:c2:31:2f:13,-67,three
19889605960,30:b5:c2:31:2f:14,-79,three
19889605788,8c:dc:d4:68:24:41,-59,three
19889605744,e0:88:5d:68:42:46,-58,three
19889605920,20:e5:2a:08:af:30,-75,three
19889605999,e8:ed:05:36:bf:10,-79,three
19889605831,c0:ff:d4:e9:57:84,-61,three
19892323362,c0:ff:d4:e9:57:83,-57,three
19892323449,30:b5:c2:31:2f:13,-68,three
19892323859,30:b5:c2:31:2f:14,-76,three
19892323239,8c:dc:d4:68:24:41,-52,three
19892323402,e0:88:5d:68:42:46,-59,three
19892323810,20:e5:2a:08:af:30,-72,three
19892323899,e8:ed:05:36:bf:10,-82,three
19892323316,c0:ff:d4:e9:57:84,-60,three
19892323938,62:45:b0:cf:2c:f9,-87,three
19895042801,c0:ff:d4:e9:57:83,-56,three
19895042839,30:b5:c2:31:2f:13,-67,three
19895042917,30:b5:c2:31:2f:14,-76,three
19895042707,8c:dc:d4:68:24:41,-55,three
19895042633,e0:88:5d:68:42:46,-51,three
19895042957,20:e5:2a:08:af:30,-79,three
19895042878,e8:ed:05:36:bf:10,-71,three
19895042752,c0:ff:d4:e9:57:84,-60,three
19895042997,e0:88:5d:68:42:47,-81,three
19897755423,c0:ff:d4:e9:57:83,-54,three
19897755581,30:b5:c2:31:2f:13,-66,three
19897755666,30:b5:c2:31:2f:14,-80,three
19897755470,8c:dc:d4:68:24:41,-52,three
19897755291,e0:88:5d:68:42:46,-53,three
19897755749,20:e5:2a:08:af:30,-80,three
19897755705,e8:ed:05:36:bf:10,-78,three
19897755528,c0:ff:d4:e9:57:84,-67,three
19897755622,e0:88:5d:68:42:47,-80,three
19900466656,c0:ff:d4:e9:57:83,-62,three
19900466695,30:b5:c2:31:2f:13,-66,three
19900466856,30:b5:c2:31:2f:14,-81,three
19900466533,e0:88:5d:68:42:46,-45,three
19900466736,20:e5:2a:08:af:30,-73,three
19900466775,e8:ed:05:36:bf:10,-78,three
19900466608,c0:ff:d4:e9:57:84,-64,three
19900466814,e0:88:5d:68:42:47,-83,three
19900466896,20:e5:2a:08:af:2f,-88,three
19900467249,34:68:95:ff:83:ef,-87,three
19903195745,c0:ff:d4:e9:57:83,-58,three
19903195874,30:b5:c2:31:2f:13,-69,three
19903196040,30:b5:c2:31:2f:14,-81,three
19903195785,8c:dc:d4:68:24:41,-60,three
19903195665,e0:88:5d:68:42:46,-56,three
19903195913,20:e5:2a:08:af:30,-77,three
19903195952,e8:ed:05:36:bf:10,-78,three
19903195828,c0:ff:d4:e9:57:84,-67,three
19903195995,e8:ed:05:36:bf:15,-81,three
19905889924,c0:ff:d4:e9:57:83,-55,three
19905890128,30:b5:c2:31:2f:13,-69,three
19905890243,30:b5:c2:31:2f:14,-81,three
19905889994,8c:dc:d4:68:24:41,-54,three
19905890086,e0:88:5d:68:42:46,-61,three
19905890167,20:e5:2a:08:af:30,-78,three
19905890205,e8:ed:05:36:bf:10,-79,three
19905890039,c0:ff:d4:e9:57:84,-63,three
19905890284,20:e5:2a:08:af:2f,-91,three
19908597047,c0:ff:d4:e9:57:83,-55,three
19908597252,30:b5:c2:31:2f:13,-66,three
19908597339,30:b5:c2:31:2f:14,-82,three
19908597118,8c:dc:d4:68:24:41,-57,three
