19788920872,c0:ff:d4:e9:57:84,-73,one
19794346334,c0:ff:d4:e9:57:83,-72,one
19794346228,30:b5:c2:31:2f:13,-45,one
19794346252,30:b5:c2:31:2f:14,-54,one
19794346279,8c:dc:d4:68:24:41,-67,one
19794346306,60:02:b4:93:ba:d3,-71,one
19794346266,ec:0e:c4:75:01:82,-68,one
19794346320,34:68:95:ff:83:ef,-71,one
19794346347,e0:88:5d:68:42:46,-76,one
19794346372,20:e5:2a:08:af:30,-84,one
19791638133,40:70:09:72:71:65,-89,one
19794346360,ac:b3:13:75:e1:60,-80,one
19791638035,44:1c:a8:b2:5a:fb,-76,one
19794346384,e8:ed:05:36:bf:15,-87,one
19794346292,34:68:95:ff:83:f0,-73,one
19791638088,40:70:09:72:71:60,-84,one
19794346397,10:da:43:b9:d6:b8,-87,one
19797028041,c0:ff:d4:e9:57:84,-67,one
19797027915,30:b5:c2:31:2f:13,-39,one
19797027996,30:b5:c2:31:2f:14,-57,one
19797028130,8c:dc:d4:68:24:41,-67,one
19797028589,60:02:b4:93:ba:d3,-77,one
19797028089,ec:0e:c4:75:01:82,-68,one
19797028258,34:68:95:ff:83:ef,-74,one
19797028217,e0:88:5d:68:42:46,-74,one
19797028971,44:1c:a8:b2:5a:fb,-83,one
19797028923,e8:ed:05:36:bf:15,-85,one
19797028175,34:68:95:ff:83:f0,-73,one
19797029061,40:70:09:72:71:60,-87,one
19797029105,10:da:43:b9:d6:b8,-87,one
19797029014,ec:0e:c4:75:01:83,-88,one
19797029144,20:aa:4b:9b:2e:bb,-88,one
19797029187,c4:01:7c:12:12:38,-90,one
19799784059,c0:ff:d4:e9:57:83,-72,one
19799783772,30:b5:c2:31:2f:13,-43,one
19799783848,30:b5:c2:31:2f:14,-51,one
19799783934,8c:dc:d4:68:24:41,-61,one
19799783975,60:02:b4:93:ba:d3,-71,one
19799783893,ec:0e:c4:75:01:82,-64,one
19799784098,34:68:95:ff:83:ef,-74,one
19799784019,e0:88:5d:68:42:46,-72,one
19799784607,20:e5:2a:08:af:30,-82,one
19799784691,ac:b3:13:75:e1:60,-83,one
19799784479,44:1c:a8:b2:5a:fb,-77,one
19799784520,e8:ed:05:36:bf:15,-84,one
19799784434,34:68:95:ff:83:f0,-77,one
19799784560,40:70:09:72:71:60,-82,one
19799784729,c4:01:7c:92:12:38,-84,one
19799784769,00:26:62:1b:71:eb,-89,one
19799784649,c4:01:7c:52:12:38,-83,one
19802526120,c0:ff:d4:e9:57:84,-85,one
19802526033,c0:ff:d4:e9:57:83,-68,one
19802525692,30:b5:c2:31:2f:13,-35,one
19802525799,30:b5:c2:31:2f:14,-51,one
19802525858,8c:dc:d4:68:24:41,-53,one
19802526071,60:02:b4:93:ba:d3,-71,one
19802525908,ec:0e:c4:75:01:82,-64,one
19802525994,34:68:95:ff:83:ef,-68,one
19802525949,e0:88:5d:68:42:46,-68,one
19802526253,20:e5:2a:08:af:30,-88,one
19802526213,e8:ed:05:36:bf:15,-86,one
19802526170,40:70:09:72:71:60,-85,one
19805262720,c0:ff:d4:e9:57:83,-72,one
19805262136,30:b5:c2:31:2f:13,-47,one
19805262062,30:b5:c2:31:2f:14,-47,one
19805262498,8c:dc:d4:68:24:41,-57,one
19805262633,60:02:b4:93:ba:d3,-73,one
19805262547,ec:0e:c4:75:01:82,-65,one
19805262678,34:68:95:ff:83:ef,-72,one
19805262758,e0:88:5d:68:42:46,-74,one
19805262929,ac:b3:13:75:e1:60,-81,one
19805262799,44:1c:a8:b2:5a:fb,-75,one
19805262968,40:70:09:72:71:60,-84,one
19805263050,20:aa:4b:9b:2e:bb,-88,one
19805262588,40:70:09:72:71:65,-74,one
19805262878,40:70:09:78:bd:15,-85,one
19805263009,e8:ed:05:36:bf:10,-85,one
19805262837,00:26:62:09:46:8d,-79,one
19808017888,c0:ff:d4:e9:57:83,-71,one
19808017549,30:b5:c2:31:2f:13,-37,one
19808017625,30:b5:c2:31:2f:14,-51,one
19808017676,8c:dc:d4:68:24:41,-64,one
19808017802,60:02:b4:93:ba:d3,-73,one
19808017719,ec:0e:c4:75:01:82,-68,one
19808017760,34:68:95:ff:83:ef,-68,one
19808017846,e0:88:5d:68:42:46,-71,one
19808018046,20:e5:2a:08:af:30,-86,one
19808017967,40:70:09:72:71:60,-82,one
19808018087,20:aa:4b:9b:2e:bb,-91,one
19808017926,40:70:09:72:71:65,-82,one
19808018008,40:70:09:78:bd:15,-86,one
19810753159,c0:ff:d4:e9:57:83,-71,one
19810752830,30:b5:c2:31:2f:13,-43,one
19810752953,30:b5:c2:31:2f:14,-47,one
19810753040,8c:dc:d4:68:24:41,-64,one
19810753117,60:02:b4:93:ba:d3,-72,one
19810753079,ec:0e:c4:75:01:82,-68,one
19810753000,34:68:95:ff:83:ef,-65,one
19810753197,e0:88:5d:68:42:46,-75,one
19810753237,44:1c:a8:b2:5a:fb,-79,one
19810753321,e8:ed:05:36:bf:10,-84,one
