19718160619,c0:ff:d4:e9:57:84,-51,two
19718160576,c0:ff:d4:e9:57:83,-42,two
19718160702,e0:88:5d:68:42:46,-72,two
19718160745,20:e5:2a:08:af:30,-77,two
19718160722,e8:ed:05:36:bf:15,-79,two
19712719031,20:e5:2a:08:af:2f,-74,two
19718160645,30:b5:c2:31:2f:13,-67,two
19718160684,30:b5:c2:31:2f:14,-73,two
19718160664,8c:dc:d4:68:24:41,-66,two
19718160762,e8:ed:05:36:bf:10,-78,two
19718160780,16:18:1a:04:b7:22,-84,two
19718160800,12:18:1a:04:b7:22,-85,two
19718160858,60:02:b4:93:ba:d3,-86,two
19715432680,34:68:95:ff:83:ef,-85,two
19718160839,34:68:95:ff:83:f0,-89,two
19718160818,40:70:09:72:71:60,-85,two
19718160876,c4:8e:8f:e5:63:53,-89,two
19720858181,c0:ff:d4:e9:57:84,-59,two
19720858141,c0:ff:d4:e9:57:83,-49,two
19720858481,20:e5:2a:08:af:30,-82,two
19720858202,30:b5:c2:31:2f:13,-67,two
19720858264,30:b5:c2:31:2f:14,-85,two
19720858235,8c:dc:d4:68:24:41,-74,two
19720858281,e8:ed:05:36:bf:10,-82,two
19720858681,16:18:1a:04:b7:22,-86,two
19720858701,12:18:1a:04:b7:22,-86,two
19720858252,34:68:95:ff:83:ef,-77,two
19720858219,ec:0e:c4:75:01:82,-71,two
19720858499,00:26:62:09:46:8d,-82,two
19720858716,e2:55:7d:46:b7:9f,-86,two
19723553987,c0:ff:d4:e9:57:84,-54,two
19723554069,c0:ff:d4:e9:57:83,-52,two
19723554156,30:b5:c2:31:2f:13,-74,two
19723554240,30:b5:c2:31:2f:14,-85,two
19723554199,8c:dc:d4:68:24:41,-74,two
19723554280,16:18:1a:04:b7:22,-83,two
19723554321,12:18:1a:04:b7:22,-83,two
19723554455,60:02:b4:93:ba:d3,-88,two
19723554111,ec:0e:c4:75:01:82,-72,two
19723554362,12:18:0a:04:b7:22,-81,two
19723554495,44:1c:a8:b2:5a:fb,-86,two
19723554413,62:45:b0:cf:2c:f9,-84,two
19726296161,c0:ff:d4:e9:57:84,-52,two
19726296082,c0:ff:d4:e9:57:83,-50,two
19726296598,e0:88:5d:68:42:46,-76,two
19726297076,20:e5:2a:08:af:30,-89,two
19726296551,30:b5:c2:31:2f:13,-72,two
19726296943,30:b5:c2:31:2f:14,-88,two
19726296685,8c:dc:d4:68:24:41,-76,two
19726296777,16:18:1a:04:b7:22,-82,two
19726296819,12:18:1a:04:b7:22,-83,two
19726297035,60:02:b4:93:ba:d3,-88,two
19726296645,34:68:95:ff:83:ef,-76,two
19726296215,ec:0e:c4:75:01:82,-67,two
19726296904,00:26:62:09:46:8d,-85,two
19726296728,16:18:0a:04:b7:22,-80,two
19726296985,40:70:09:72:71:65,-88,two
19726296859,24:a2:e1:ef:f2:a0,-85,two
19726297118,b4:18:d1:e2:97:88,-90,two
19729028907,c0:ff:d4:e9:57:84,-53,two
19729028996,c0:ff:d4:e9:57:83,-51,two
19729029393,30:b5:c2:31:2f:13,-70,two
19729029532,30:b5:c2:31:2f:14,-85,two
19729029443,8c:dc:d4:68:24:41,-69,two
19729029657,e8:ed:05:36:bf:10,-84,two
19729029835,16:18:1a:04:b7:22,-86,two
19729029574,60:02:b4:93:ba:d3,-84,two
19729029037,ec:0e:c4:75:01:82,-69,two
19729029743,16:18:0a:04:b7:22,-82,two
19729029486,e8:ed:05:36:bf:15,-80,two
19729029787,20:e5:2a:08:af:2f,-90,two
19729029616,c4:8e:8f:e5:63:53,-83,two
